,ID,Color,Amplitude
25934,4012684,z,3.285
25935,4012689,i,0.6955
25936,4012869,i,0.577
25937,4012929,z,0.82
25938,4012938,z,2.2525
25939,4013234,z,0.807
25940,4013494,z,0.454
25941,4013576,z,2.3335
25942,4013590,z,2.9095
25943,4014051,z,1.325
25944,4014181,z,0.8725
25945,4014674,z,0.3645
25946,4014683,z,2.3015
25947,4014780,z,3.97
25948,4014818,i,0.7855
25949,4015337,z,3.1045
25950,4015365,z,2.098
25951,401572,z,0.7535
25952,4015830,z,0.6865
25953,4015834,z,1.902
25954,401585,i,2.127
25955,4015904,g,0.522
25956,4016163,i,0.757
25957,401618,z,3.97
25958,4016185,z,1.048
25959,4016190,z,0.4375
25960,4016737,z,2.468
25961,4016872,g,2.3755
25962,4017321,z,0.731
25963,4017504,z,3.1825
25964,4017513,z,2.8675
25965,4017518,z,4.055
25966,4017578,i,0.7395
25967,4017886,z,0.872
25968,4017901,z,1.0225
25969,4017902,r,1.0595
25970,4018361,r,0.881
25971,4018385,z,0.738
25972,401852,z,0.902
25973,4018639,z,0.5015
25974,4018719,z,1.703
25975,4018877,i,0.624
25976,4018943,z,2.151
25977,4019099,z,3.748
25978,4019194,z,1.244
25979,401955,z,0.4695
25980,401956,z,1.8915
25981,4019717,z,0.5605
25982,4019753,z,4.1165
25983,402003,z,3.443
25984,4020384,z,2.648
25985,4020653,z,3.9495
25986,4020937,z,0.483
25987,4021063,z,0.736
25988,4021109,z,0.715
25989,40212,i,0.6675
25990,4021307,z,0.4665
25991,4021348,z,1.035
25992,4021530,z,0.6325
25993,4021578,z,1.4445
25994,4021655,z,3.5875
25995,4021710,z,1.103
25996,4022235,i,0.584
25997,402283,z,3.1625
25998,4023031,z,2.3925
25999,4023056,i,0.775
26000,4023100,z,2.219
26001,402316,z,1.5845
26002,4023207,z,2.9695
26003,4023356,z,4.652
26004,4023874,z,3.7285
26005,4023939,z,1.7725
26006,4024683,z,1.1965
26007,402472,z,2.372
26008,4024726,z,0.6845
26009,4024763,z,3.213
26010,402479,z,2.7025
26011,4024948,z,1.6695
26012,4025170,z,1.121
26013,4025223,i,2.3925
26014,4025679,z,0.9365
26015,4025801,i,0.6485
26016,4026307,z,0.6425
26017,4026328,z,1.425
26018,4026653,z,2.753
26019,4027095,z,0.9815
26020,4027130,z,2.15
26021,4027268,z,1.576
26022,4027565,i,0.344
26023,4027608,z,2.926
26024,4027727,i,0.3815
26025,402786,z,3.3795
26026,4027903,i,0.5405
26027,4027909,z,3.138
26028,402814,z,0.6465
26029,4028438,r,0.4965
26030,4028583,z,3.1805
26031,4028641,i,0.9285
26032,4028727,z,0.719
26033,4028883,z,2.4975
26034,4029514,z,0.863
26035,4029590,z,3.092
26036,402969,z,2.058
26037,4029732,z,3.3345
26038,402977,z,0.926
26039,4029826,i,0.671
26040,403009,z,1.1965
26041,4030247,z,2.173
26042,4030498,i,0.8485
26043,4030894,i,0.5965
26044,4030972,z,0.619
26045,4031030,z,1.4725
26046,4031169,r,1.0275
26047,4031203,z,0.802
26048,403122,z,1.0675
26049,4031238,z,0.881
26050,403158,z,1.804
26051,4031714,z,3.803
26052,4031767,z,2.5045
26053,403187,z,2.581
26054,4032012,u,3.7705
26055,4032096,i,2.707
26056,4032127,z,1.7155
26057,4032338,z,2.3015
26058,4032464,i,0.597
26059,4032546,z,1.026
26060,403256,z,2.9455
26061,4032708,z,3.2315
26062,4032975,z,3.374
26063,4033104,i,0.489
26064,403315,z,2.03
26065,4033181,z,0.9145
26066,4033354,i,0.4185
26067,4033399,z,0.8185
26068,4033871,z,2.6905
26069,4033873,z,1.2195
26070,4033936,z,4.191
26071,4034348,z,0.453
26072,4034644,z,1.9155
26073,4034952,z,1.158
26074,4035037,z,1.234
26075,4035105,z,0.675
26076,4035209,z,0.5715
26077,403542,z,1.792
26078,4035478,z,0.8025
26079,4035495,r,0.667
26080,4035501,g,0.558
26081,4035681,z,2.538
26082,4035692,z,0.9235
26083,4035811,z,0.9
26084,4035853,z,0.727
26085,4036113,z,0.5575
26086,4036126,i,0.602
26087,4036159,z,0.4795
26088,4036293,z,0.9495
26089,403639,z,1.1585
26090,4036455,z,1.2055
26091,4036521,r,0.569
26092,4036527,z,0.9735
26093,4036557,z,0.8235
26094,403670,z,1.579
26095,4036746,z,5.4865
26096,4036771,z,0.538
26097,4036807,z,1.027
26098,4036966,i,0.65
26099,4036969,z,1.4685
26100,4037783,z,2.8435
26101,4037861,r,0.85
26102,4037947,z,3.657
26103,4038041,z,1.638
26104,4038110,z,1.079
26105,4038298,i,1.099
26106,403856,z,3.0705
26107,4038725,z,0.775
26108,4039102,z,2.8115
26109,4039103,z,1.8095
26110,4039215,i,0.593
26111,4039273,z,1.315
26112,4039293,z,3.2275
26113,4039476,z,0.9535
26114,4039535,z,3.4155
26115,403958,z,3.369
26116,4039584,i,2.365
26117,4040068,i,0.544
26118,4040162,z,2.0
26119,4040218,r,0.5145
26120,4040463,z,3.3465
26121,4040758,r,0.4855
26122,4040815,z,3.26
26123,4041069,i,0.782
26124,4041174,r,0.4655
26125,404123,z,3.162
26126,4041292,z,0.683
26127,4041299,z,0.6435
26128,4041620,r,0.6125
26129,4041791,z,0.6985
26130,4041922,z,0.392
26131,4042035,z,0.6495
26132,4042118,r,0.569
26133,4042215,z,1.9635
26134,4042315,r,0.409
26135,4042539,r,0.546
26136,4042785,z,0.5575
26137,4042967,z,2.5925
26138,4043106,z,0.615
26139,4043230,z,1.063
26140,404325,z,1.137
26141,4043595,z,1.04
26142,404398,i,0.6295
26143,4044231,z,0.8325
26144,4044592,z,0.6975
26145,404473,r,0.8115
26146,4044798,z,0.5645
26147,4045313,z,0.5905
26148,4045378,z,0.5435
26149,4045460,z,0.639
26150,404607,z,0.6645
26151,4046090,z,1.6195
26152,4046216,i,0.511
26153,4046372,r,0.705
26154,404666,z,3.419
26155,4046879,r,0.6525
26156,4047022,z,1.9085
26157,4047307,z,2.473
26158,4047354,r,0.6315
26159,4047411,z,0.701
26160,4047466,i,0.9415
26161,4047558,z,2.526
26162,4047601,z,1.863
26163,4047714,z,0.483
26164,4047963,z,0.457
26165,4047985,z,0.854
26166,4048052,i,1.3935
26167,4048105,z,8.9825
26168,4048330,z,1.132
26169,4048660,z,0.6505
26170,4048715,z,2.301
26171,4048735,i,1.421
26172,4048791,z,1.285
26173,4048963,z,1.704
26174,4049034,z,2.988
26175,4049125,z,1.9155
26176,4049168,z,1.109
26177,4049524,z,1.461
26178,4049645,z,0.527
26179,4049825,z,0.6415
26180,4050077,z,1.634
26181,4050099,z,2.8775
26182,4050132,z,2.487
26183,4050369,z,2.4445
26184,4050393,z,1.347
26185,405045,z,2.387
26186,4050464,i,3.0335
26187,4050571,z,0.533
26188,4050768,z,4.351
26189,4051465,z,2.566
26190,4051483,z,3.5085
26191,4051824,z,1.4655
26192,405196,i,0.826
26193,4052223,z,1.432
26194,4052296,i,0.7115
26195,4052305,z,1.2465
26196,4052785,z,2.151
26197,4052870,z,1.321
26198,405311,z,3.18
26199,4053294,i,0.6245
26200,4053521,i,0.385
26201,4053563,z,2.529
26202,4053586,i,0.525
26203,4053592,z,1.481
26204,4053666,z,0.724
26205,405378,z,3.981
26206,4053803,z,2.889
26207,405390,z,3.0465
26208,4053900,r,0.7155
26209,4053904,r,0.546
26210,4054054,z,3.454
26211,4054084,z,0.534
26212,4054914,z,0.6095
26213,4054992,r,0.4465
26214,4055542,z,3.5475
26215,4055611,z,2.708
26216,405563,z,2.841
26217,4055657,r,0.5705
26218,405590,z,3.167
26219,4055950,i,0.576
26220,4056588,i,0.4655
26221,4056692,z,0.615
26222,405672,z,3.0765
26223,4056732,z,0.471
26224,4056772,z,2.012
26225,405690,z,1.4935
26226,4057298,z,0.7445
26227,4057377,z,3.2415
26228,4057525,i,1.3835
26229,4057534,z,0.706
26230,4057582,z,1.591
26231,4057637,z,1.8905
26232,4058,z,3.824
26233,4058154,z,2.9745
26234,4058229,z,0.9325
26235,4058251,z,0.8435
26236,4058269,r,1.5065
26237,4058320,z,1.203
26238,4058693,z,3.024
26239,4058836,z,1.286
26240,4058935,z,1.227
26241,4058939,z,0.5585
26242,4059378,z,1.4795
26243,4059428,z,2.748
26244,4060163,z,2.935
26245,4060187,z,0.498
26246,406035,z,1.138
26247,4060475,r,0.8825
26248,4060479,z,2.104
26249,4060622,z,0.985
26250,4061041,z,0.803
26251,4061126,z,3.102
26252,4061236,z,0.715
26253,4061359,z,1.364
26254,4061383,z,0.6695
26255,406141,z,1.3675
26256,4062140,r,0.605
26257,4062412,r,0.9235
26258,4062848,z,0.5995
26259,406335,z,3.2175
26260,4063470,z,1.091
26261,4063529,z,0.6965
26262,4063633,z,3.2285
26263,4063763,z,1.7485
26264,406383,z,1.2905
26265,4064319,g,0.9245
26266,4064584,z,1.218
26267,4064590,i,0.856
26268,4064908,z,1.3915
26269,4065229,z,0.4385
26270,4065292,z,0.9825
26271,4065339,z,1.0805
26272,4065470,z,3.789
26273,4065533,z,1.4115
26274,4065623,z,0.9395
26275,4065844,z,0.785
26276,4065871,i,0.571
26277,406594,z,0.6195
26278,406597,z,1.141
26279,4066043,z,2.683
26280,4066136,z,3.8155
26281,4066537,z,2.293
26282,406658,z,1.0365
26283,4066853,i,0.409
26284,4066913,z,4.1295
26285,4066946,z,0.7895
26286,4067036,z,3.653
26287,4067038,z,0.8905
26288,4067117,z,0.6215
26289,4067162,z,0.988
26290,4067187,z,0.5865
26291,4067453,z,3.3585
26292,4067794,z,2.0025
26293,406800,z,2.1175
26294,4068054,z,1.958
26295,4068267,i,2.0375
26296,4068560,i,0.5845
26297,4068579,r,0.5905
26298,406863,i,1.1575
26299,4068656,z,1.194
26300,406889,z,0.6705
26301,4069595,z,3.598
26302,4069606,z,1.6515
26303,4069618,r,0.37
26304,4069679,i,0.409
26305,4069708,z,0.9515
26306,4069975,z,0.5615
26307,4070112,z,0.636
26308,4070116,z,0.8075
26309,4070145,z,4.975
26310,4070198,z,0.7345
26311,4070377,z,2.735
26312,4070558,z,0.548
26313,4070613,z,2.5985
26314,4070665,i,0.553
26315,4070816,z,3.1645
26316,407090,z,1.0735
26317,4071173,z,3.1905
26318,4071369,z,3.4015
26319,4071505,i,0.3965
26320,4071510,z,0.5855
26321,4071633,z,1.214
26322,407172,r,0.756
26323,4071775,z,3.149
26324,4071793,z,0.536
26325,4071805,i,0.564
26326,4072042,r,0.5345
26327,4072331,z,0.904
26328,4072445,z,2.752
26329,4072485,i,0.755
26330,4072755,z,4.031
26331,4072804,z,2.933
26332,4072975,z,1.2775
26333,4073201,r,0.5965
26334,4073538,z,4.0625
26335,4073652,z,3.214
26336,4073693,z,0.6685
26337,4073807,r,0.4645
26338,4074179,r,0.642
26339,4074562,i,1.7875
26340,4074706,z,0.783
26341,4074742,z,1.1575
26342,4074863,z,1.385
26343,4074988,z,1.833
26344,407510,z,0.9655
26345,4075681,z,0.5375
26346,4075709,z,3.22
26347,4075948,r,0.4865
26348,4076145,z,3.7945
26349,407630,z,1.205
26350,407655,z,2.64
26351,4076706,z,2.9635
26352,4076758,z,1.16
26353,4076848,z,2.878
26354,4076916,z,1.084
26355,4077085,z,0.637
26356,4077118,z,3.876
26357,4077160,z,3.6095
26358,4077277,i,0.7855
26359,407744,z,4.806
26360,4077490,z,0.52
26361,4077596,i,0.66
26362,4077625,z,1.573
26363,4077767,z,2.6765
26364,4077818,z,2.601
26365,4077893,z,2.998
26366,4077969,z,0.7335
26367,407824,z,0.5645
26368,4078260,z,0.663
26369,4078292,z,0.4605
26370,4078717,z,3.1175
26371,4078824,i,0.3485
26372,4079092,z,1.8575
26373,4079588,z,1.852
26374,4079725,z,2.2155
26375,4079997,z,1.747
26376,4080109,z,0.719
26377,4080403,z,2.9365
26378,4080486,z,2.5345
26379,4080501,z,3.173
26380,4080735,z,1.227
26381,4080872,z,1.9215
26382,4081041,z,2.3655
26383,4081067,z,1.2705
26384,4081090,z,0.812
26385,4081262,z,2.8685
26386,4081319,z,0.77
26387,4081435,i,0.417
26388,4081789,z,3.852
26389,4082107,i,0.4375
26390,4082195,z,0.618
26391,4082311,r,0.425
26392,40824,z,0.6845
26393,4082432,z,3.1065
26394,4082442,z,0.907
26395,4082855,z,0.735
26396,4082897,z,0.6485
26397,4083124,i,0.6625
26398,4083421,z,2.8175
26399,408346,i,0.46
26400,4083464,z,1.6265
26401,4083585,z,1.437
26402,408360,z,2.803
26403,4083694,z,1.1715
26404,4084074,r,0.841
26405,4084108,i,0.346
26406,40842,z,2.8665
26407,4084235,z,2.67
26408,4084311,z,2.816
26409,4084469,i,0.892
26410,4084760,i,0.539
26411,4084763,i,0.3625
26412,4084847,z,3.3775
26413,4085053,z,2.146
26414,4085274,i,1.2315
26415,4085535,z,2.9835
26416,4085569,z,1.626
26417,4085716,z,0.789
26418,408591,i,0.6045
26419,4086251,z,2.7255
26420,4086367,z,3.4515
26421,4086748,r,0.4405
26422,4086951,z,0.9345
26423,4087019,z,3.378
26424,408706,z,0.674
26425,4087131,r,0.6145
26426,4087180,z,0.81
26427,408726,z,1.044
26428,4087470,z,1.2195
26429,4087696,z,3.343
26430,4088086,z,1.07
26431,4088149,i,1.292
26432,4088182,z,1.3665
26433,4088301,z,1.039
26434,4088391,z,1.8465
26435,4088417,z,3.178
26436,4088512,z,2.461
26437,4088951,z,0.931
26438,4089005,z,0.37
26439,4089052,z,0.625
26440,4089428,z,1.234
26441,4089562,i,0.856
26442,4089652,z,1.0685
26443,4089831,z,2.921
26444,4089931,z,1.205
26445,4089956,i,0.611
26446,4090056,i,0.376
26447,4090353,z,0.966
26448,409055,z,0.4765
26449,4090632,r,0.5185
26450,4090904,z,2.9935
26451,4091002,z,0.7
26452,4091142,z,0.966
26453,4091320,i,0.7835
26454,4091437,i,0.8475
26455,4091513,z,3.4945
26456,4091705,z,1.102
26457,4091869,i,0.8765
26458,4091892,z,0.6025
26459,4092069,z,0.5415
26460,4092241,z,1.413
26461,4092277,z,2.3935
26462,4092511,z,0.5055
26463,4092931,z,1.0105
26464,409308,i,0.635
26465,4093220,i,0.666
26466,4093266,z,3.4265
26467,4093283,r,1.885
26468,4093338,i,0.7175
26469,4093510,i,0.578
26470,4094085,z,3.371
26471,4094167,r,0.9315
26472,4094197,z,1.275
26473,4094470,i,0.6825
26474,4094765,z,1.015
26475,4094901,z,1.937
26476,4095051,z,0.5565
26477,4095523,z,1.3885
26478,4095632,z,3.587
26479,409574,z,1.383
26480,4095839,z,0.6465
26481,4095852,z,1.05
26482,4095877,g,0.9105
26483,409588,z,3.963
26484,4096095,z,3.479
26485,4096153,z,0.61
26486,4096200,z,0.811
26487,4096278,z,1.149
26488,4096441,i,0.9305
26489,4096617,z,0.7115
26490,4096620,z,1.928
26491,4096864,z,3.3155
26492,4097412,g,0.733
26493,4097441,z,1.1315
26494,4097546,z,3.7895
26495,409771,z,1.808
26496,4098094,z,1.3505
26497,4098182,z,2.526
26498,4098373,z,3.8125
26499,4098589,z,0.5375
26500,409870,z,1.3035
26501,4098814,z,1.516
26502,4098895,z,1.403
26503,4099,z,0.987
26504,4099310,z,2.703
26505,4099440,z,1.4495
26506,4099497,z,3.8385
26507,410000,i,0.525
26508,4100026,z,0.733
26509,4100029,z,1.0155
26510,4100152,g,0.418
26511,4100153,i,0.5065
26512,4100254,z,3.6595
26513,4100413,z,0.5545
26514,4100506,g,0.9465
26515,4100574,z,2.4615
26516,4100740,z,0.7115
26517,4100769,z,0.6365
26518,4100771,z,2.287
26519,410086,z,3.218
26520,4100904,z,3.189
26521,4100952,z,0.5965
26522,4100973,i,0.445
26523,4101232,z,1.5215
26524,4101481,z,2.9425
26525,4101483,i,0.7515
26526,4101692,z,1.113
26527,4101703,z,0.9415
26528,410176,z,3.725
26529,4101784,z,1.0355
26530,4101809,z,0.6215
26531,4101832,i,0.8605
26532,4101914,z,0.4545
26533,4102116,z,0.678
26534,410224,z,0.501
26535,4102285,z,0.4795
26536,4102286,z,2.04
26537,4102677,z,0.741
26538,4102928,z,3.321
26539,4102982,i,0.5475
26540,4103063,z,2.5065
26541,4103273,z,2.028
26542,4103289,i,0.656
26543,4103346,z,1.1
26544,410362,z,1.141
26545,410369,z,3.539
26546,4104037,z,2.9875
26547,4104106,z,4.2085
26548,4104194,z,0.627
26549,4104280,z,2.176
26550,4104720,z,1.068
26551,4105136,z,0.8395
26552,4105197,z,1.424
26553,4105314,z,4.4675
26554,4105543,z,0.948
26555,4105625,z,3.546
26556,4105716,z,3.538
26557,4105725,z,0.546
26558,4105931,z,0.714
26559,41060,r,1.4265
26560,4106034,z,3.6855
26561,4106230,z,0.808
26562,4106237,z,2.7435
26563,4106448,z,4.239
26564,4106479,z,1.4485
26565,4106696,z,3.6835
26566,4106834,z,1.098
26567,4106994,z,1.8565
26568,4107000,z,2.7045
26569,4107440,i,0.586
26570,41076,i,1.386
26571,4107649,z,1.2585
26572,4107715,z,1.518
26573,4107724,i,0.574
26574,4107729,r,1.3355
26575,4107774,r,0.6235
26576,4108190,i,0.7055
26577,410825,z,1.2485
26578,4108344,z,0.6265
26579,4108570,z,0.6915
26580,4108687,z,1.014
26581,4108913,i,1.782
26582,4109045,z,2.9105
26583,410927,z,1.1885
26584,4109393,z,0.5775
26585,4109452,z,5.1165
26586,4109802,z,0.548
26587,4109877,z,3.048
26588,4109915,z,0.5455
26589,4109931,i,0.4195
26590,410995,z,1.1845
26591,410997,z,1.031
26592,4110169,z,0.843
26593,4110208,z,1.0925
26594,4110387,z,0.9285
26595,4110499,z,2.2635
26596,4110586,z,0.7005
26597,4110692,z,0.697
26598,4110807,z,1.2335
26599,4110978,z,1.1395
26600,4111033,z,3.744
26601,4111074,z,4.5145
26602,4111434,z,1.4885
26603,4111497,z,3.664
26604,4111620,z,4.3895
26605,4111651,i,0.5705
26606,4111819,z,3.4825
26607,411210,z,0.871
26608,411219,z,1.3445
26609,4112245,r,0.4575
26610,4112275,i,0.8005
26611,4112664,z,3.984
26612,411273,z,1.2785
26613,4112748,i,0.548
26614,4113078,z,2.6605
26615,4113127,z,1.5475
26616,4113271,z,0.7945
26617,4113309,z,1.585
26618,4113632,z,2.073
26619,4114027,z,1.57
26620,4114063,g,0.7055
26621,4114157,z,1.9775
26622,4114305,z,3.108
26623,4114524,z,3.5315
26624,4114595,z,1.604
26625,4114672,z,0.709
26626,4114973,z,2.5315
26627,4115160,z,2.688
26628,4115662,z,3.129
26629,4115773,z,3.291
26630,4115856,i,0.561
26631,4115974,i,0.706
26632,4115989,z,0.492
26633,4116048,z,1.42
26634,4116321,z,3.4405
26635,4116329,r,2.4225
26636,4116376,z,2.801
26637,4116418,z,0.7585
26638,4116754,z,3.586
26639,4117093,z,2.2525
26640,4117317,z,1.0975
26641,4117334,z,0.542
26642,4117521,z,4.415
26643,4117830,z,0.4245
26644,4118027,z,3.582
26645,4118049,i,0.6895
26646,4118121,z,1.015
26647,4118160,z,1.8455
26648,4118254,z,0.937
26649,4118266,i,0.9345
26650,4118324,z,1.379
26651,4118380,z,0.769
26652,4118401,z,2.6085
26653,4118411,z,0.615
26654,411843,i,0.8615
26655,4118793,z,3.7105
26656,411887,z,1.136
26657,4118904,z,1.587
26658,4118909,r,1.083
26659,4118920,z,2.478
26660,4118962,i,1.0305
26661,411899,i,0.508
26662,4119352,i,0.719
26663,4119384,z,2.2655
26664,4119619,z,2.98
26665,4119864,z,1.0955
26666,4119884,i,1.337
26667,4120056,z,2.469
26668,4120374,z,3.9185
26669,4120392,z,1.8005
26670,4120624,z,0.922
26671,4120922,z,3.2695
26672,4120967,z,0.9045
26673,4121307,z,3.378
26674,4121454,z,0.665
26675,412168,z,3.482
26676,4121829,z,1.741
26677,4121956,z,0.802
26678,4121989,z,0.7945
26679,4122035,z,0.6965
26680,4122259,z,1.3505
26681,4122323,z,4.7975
26682,4122526,z,0.5345
26683,4122565,z,4.4445
26684,4122577,z,0.808
26685,4122623,z,0.683
26686,4122790,i,0.6055
26687,412290,z,1.188
26688,4122947,z,3.3735
26689,4123203,z,3.437
26690,412348,z,1.6265
26691,4123583,z,0.6615
26692,4123786,z,3.2815
26693,4123893,z,3.1955
26694,4123955,z,0.5375
26695,4124533,z,0.827
26696,4124707,r,0.452
26697,4124811,i,0.381
26698,4124864,i,1.038
26699,4124871,g,1.7585
26700,412539,z,3.2605
26701,4125449,z,0.591
26702,4125561,z,0.723
26703,4125660,z,2.4175
26704,4125802,z,1.131
26705,4125947,i,0.669
26706,4126318,z,0.6275
26707,4126333,z,0.902
26708,4126362,z,3.0785
26709,4126375,z,0.801
26710,4126810,z,2.105
26711,4126912,z,3.1725
26712,4126940,i,0.669
26713,4127100,i,0.5075
26714,412712,z,1.427
26715,4127245,z,1.2905
26716,4127304,z,0.7755
26717,4127408,z,2.3225
26718,4127516,z,0.944
26719,4127678,z,0.6525
26720,4127679,z,2.528
26721,4127809,z,0.696
26722,4127870,z,1.057
26723,4127947,i,0.7055
26724,4128002,z,0.3635
26725,4128196,r,0.577
26726,412825,z,1.931
26727,4128287,z,0.8245
26728,4128390,i,0.423
26729,4128408,z,1.143
26730,4128435,z,0.705
26731,4128525,z,2.021
26732,4128528,z,0.791
26733,412866,z,3.9565
26734,4128748,z,3.061
26735,4128806,i,0.7765
26736,4128956,i,0.4615
26737,4129591,z,1.285
26738,4129602,z,2.643
26739,4129934,z,1.207
26740,4129937,z,0.554
26741,4129997,r,0.4295
26742,4130005,z,3.7005
26743,4130050,z,3.154
26744,4130096,z,0.976
26745,4130097,z,1.831
26746,4130102,z,0.5025
26747,4130115,z,2.989
26748,4130357,z,0.6455
26749,4130501,z,1.457
26750,4130678,z,2.672
26751,4130719,z,0.482
26752,4130731,z,0.992
26753,4131121,z,2.933
26754,4131286,z,2.3515
26755,4131628,z,2.866
26756,4131997,i,2.1165
26757,4132416,z,1.898
26758,4132609,z,1.315
26759,413274,z,2.9365
26760,4132747,r,0.337
26761,4132763,i,0.4165
26762,4132831,z,1.44
26763,4132978,z,1.055
26764,413300,z,1.8415
26765,4133005,z,0.811
26766,4133038,z,0.5905
26767,4133126,i,0.6305
26768,41332,i,1.7515
26769,4133316,z,1.6595
26770,4133537,z,0.7395
26771,4133576,z,1.0265
26772,413359,z,3.8575
26773,4133717,z,1.1075
26774,4133887,z,0.7745
26775,4133965,z,1.1125
26776,4133988,i,0.3245
26777,4134021,z,1.6435
26778,4134133,z,3.111
26779,4134136,z,0.9595
26780,4134175,z,2.9605
26781,41342,z,3.7665
26782,4134311,z,1.049
26783,4134325,i,0.4205
26784,4134348,z,1.162
26785,4134498,z,1.0035
26786,4134681,z,2.452
26787,413475,z,2.986
26788,4134997,z,3.218
26789,4135208,z,1.0315
26790,4135560,z,0.737
26791,4135638,z,3.4845
26792,4135969,z,2.9585
26793,4136157,z,0.82
26794,4136284,z,0.9915
26795,4136308,z,0.5675
26796,4136357,z,0.5715
26797,4136437,z,0.6915
26798,4136470,z,0.4105
26799,4136520,r,0.9495
26800,4136889,z,1.864
26801,4136916,i,0.6965
26802,4137140,z,0.557
26803,4137673,z,0.956
26804,4137816,z,1.1205
26805,413793,z,2.462
26806,4137960,z,0.7985
26807,413805,z,3.5835
26808,4138289,z,0.83
26809,4138290,z,0.792
26810,4138447,z,0.887
26811,4138952,z,0.9005
26812,413918,z,2.6925
26813,4139397,z,3.17
26814,4139526,z,0.8595
26815,4139647,i,0.366
26816,4139723,z,2.7955
26817,4139797,i,0.6365
26818,4140005,z,4.2525
26819,4140043,z,0.613
26820,4140118,i,0.543
26821,4140270,z,3.4785
26822,4140301,z,0.7925
26823,414042,z,1.6805
26824,4140433,z,1.154
26825,414066,z,1.961
26826,4140970,z,2.8165
26827,4141186,z,1.028
26828,4141654,i,0.304
26829,4141666,r,1.0185
26830,4141793,z,1.985
26831,4141849,z,0.614
26832,4142125,z,3.0135
26833,4142179,z,3.3655
26834,4142285,z,0.8285
26835,4142343,z,1.577
26836,4142566,z,1.392
26837,4142626,g,1.1135
26838,4142685,z,2.4835
26839,4142797,z,1.206
26840,414288,z,1.92
26841,4143028,z,0.4585
26842,4143077,z,2.874
26843,4143437,z,1.496
26844,4143503,z,1.036
26845,4143785,z,1.186
26846,4143811,z,3.6185
26847,4143848,i,0.624
26848,4143877,z,1.424
26849,41439,z,0.7975
26850,4143916,z,3.7435
26851,4144271,z,1.216
26852,4144395,z,2.9805
26853,4144424,z,0.9095
26854,4144517,z,0.532
26855,4144712,z,0.607
26856,4144813,z,0.893
26857,4145082,u,1.513
26858,4145464,z,0.656
26859,4145473,z,2.842
26860,4145726,z,4.182
26861,4146023,z,0.7345
26862,4146053,z,1.23
26863,4146196,z,1.106
26864,4146235,z,2.897
26865,4146567,z,2.4865
26866,4146662,i,0.7325
26867,4146784,z,1.02
26868,4146917,z,2.5175
26869,4147013,z,1.966
26870,4147046,g,0.7785
26871,4147081,z,0.8615
26872,4147125,g,1.5845
26873,4147160,z,0.5805
26874,4147416,z,3.2825
26875,4147427,z,2.195
26876,4147521,z,0.704
26877,4147573,z,3.5505
26878,4147768,z,2.5465
26879,4147821,z,3.413
26880,4147969,z,2.932
26881,4148072,z,1.5485
26882,4148091,z,1.0
26883,4148266,i,0.793
26884,4148302,z,1.2915
26885,4148339,z,3.461
26886,4148433,z,2.3875
26887,4148729,z,0.919
26888,4149064,z,1.67
26889,4149081,z,3.4565
26890,4149138,z,5.303
26891,4149563,z,2.4635
26892,4149624,z,0.638
26893,4149679,z,1.6415
26894,4149867,z,0.7595
26895,4150038,z,3.444
26896,415004,z,0.7525
26897,415011,r,0.8085
26898,4150412,z,3.423
26899,4150624,i,0.891
26900,4150720,z,0.7215
26901,4150744,z,1.38
26902,4150836,z,0.7775
26903,41510,z,1.1885
26904,4151044,z,0.766
26905,4151116,z,3.016
26906,415121,z,1.3575
